590,2628,2.5
590,2762,3.5
590,2858,3.0
590,2959,3.5
590,3578,4.5
590,3793,3.0
590,4226,3.5
590,4306,4.0
590,4993,4.5
590,5952,5.0
590,6377,3.5
590,6539,4.0
590,6874,4.0
590,7153,4.5
590,8961,4.0
590,58559,4.5
592,10,3.0
592,110,5.0
592,150,5.0
592,153,3.0
592,165,3.0
592,231,3.0
592,293,4.0
592,296,4.0
592,316,4.0
592,318,4.0
592,344,4.0
592,356,5.0
592,364,5.0
592,367,4.0
592,377,3.0
592,380,5.0
592,457,5.0
592,480,5.0
592,500,5.0
592,588,5.0
592,589,5.0
592,590,4.0
592,592,5.0
592,593,5.0
592,595,5.0
592,597,3.0
592,648,4.0
592,780,5.0
593,34,4.0
593,50,4.5
593,110,3.0
593,150,3.0
593,231,2.5
593,260,5.0
593,318,4.5
593,344,1.5
593,356,4.0
593,364,3.5
593,377,2.5
593,500,2.5
593,527,3.5
593,588,3.5
593,593,4.0
593,595,3.5
593,608,4.5
593,648,3.0
593,780,2.5
593,858,5.0
593,1196,5.0
593,1197,1.5
593,1210,4.5
593,1221,4.0
593,1265,2.5
593,1580,1.5
593,1704,3.0
593,1721,4.0
593,2571,2.5
593,2628,2.5
593,2858,4.5
593,2959,4.0
593,3578,5.0
593,3793,3.0
593,4306,3.0
593,4993,4.5
593,5952,4.0
593,6377,3.0
593,6539,1.0
593,7153,4.5
593,8961,3.0
594,110,5.0
594,150,3.5
594,165,4.5
594,316,4.0
594,364,5.0
594,367,4.0
594,377,4.5
594,380,4.5
594,457,4.5
594,480,5.0
594,588,4.5
594,589,5.0
594,592,4.5
594,593,5.0
594,595,5.0
594,597,5.0
594,648,5.0
594,780,4.5
594,858,4.0
594,1036,5.0
594,1210,4.0
594,1214,4.0
594,1240,5.0
594,1580,4.5
594,1721,4.5
594,2028,4.0
594,2571,5.0
594,2628,4.0
594,2762,4.0
594,3578,4.5
594,3793,4.5
595,50,5.0
595,780,4.0
595,2628,4.0
597,1,4.0
597,10,3.0
597,34,4.0
597,47,4.0
597,50,5.0
597,110,5.0
597,153,3.0
597,260,5.0
597,356,5.0
597,377,4.0
597,380,2.0
597,457,5.0
597,480,5.0
597,500,4.0
597,541,4.0
597,588,4.0
597,589,5.0
597,592,4.0
597,597,4.0
597,648,4.0
597,780,1.0
597,858,5.0
597,1036,4.0
597,1089,4.0
597,1136,4.0
597,1193,5.0
597,1196,5.0
597,1197,5.0
597,1198,5.0
597,1200,5.0
597,1210,5.0
597,1214,5.0
597,1221,5.0
597,1240,4.0
597,1265,5.0
597,1270,5.0
597,1291,5.0
597,1580,3.0
597,1704,5.0
597,1721,4.0
597,2028,5.0
597,2628,3.0
597,2762,5.0
597,2858,5.0
608,1,2.5
608,10,4.0
608,32,3.5
608,34,3.5
608,47,4.5
608,50,4.5
608,110,4.0
608,150,2.0
608,153,2.5
608,231,3.0
608,260,3.5
608,293,4.0
608,296,5.0
608,316,3.0
608,318,4.5
608,344,3.5
608,356,3.0
608,364,3.5
608,367,2.0
608,377,2.5
608,380,3.0
608,457,3.0
608,480,3.0
608,500,2.0
608,527,4.0
608,541,3.5
608,588,3.0
608,589,3.0
608,590,3.0
608,592,3.0
608,593,4.0
608,595,2.5
608,597,2.5
608,608,3.0
608,648,3.5
608,780,3.0
608,858,5.0
608,1036,3.0
608,1089,4.0
608,1136,3.0
608,1193,3.5
608,1196,4.0
608,1200,4.5
608,1210,4.0
608,1213,4.5
608,1214,4.0
608,1221,4.5
608,1240,3.5
608,1265,3.5
608,1270,2.0
608,1291,4.0
608,1580,3.5
608,1682,4.5
608,1704,4.5
608,1721,2.0
608,2028,4.5
608,2329,4.0
608,2571,5.0
608,2628,4.0
608,2762,4.5
608,2858,5.0
608,2959,5.0
608,3578,4.0
608,3793,4.0
608,4226,4.5
608,4306,4.5
608,4886,4.0
608,4993,4.5
608,5952,4.5
608,6377,4.0
608,6539,4.0
608,6874,4.0
608,7153,4.0
608,7361,4.5
608,8961,4.0
